ilocy,ilocx,TJul2.5 (degC),rlat,rlon,lat,lon,station_name,ratio,model_vals
755,1227,300.65,4.445044420877726,20.023108968557214,47.98665,-66.33375,CHARLO A COMPOSITE,1.0050474039024146,300.33392333984375
757,395,297.95,4.531847882450481,-16.812356613135417,49.195,-123.182,VANCOUVER INT'L A,0.9927075124667052,301.3365478515625
757,477,304.75,4.535658879917492,-13.17156524054139,50.2694,-117.81700000000001,NAKUSP CS,1.0229304796619412,299.1075134277344
757,621,302.75,4.543253953489351,-6.782143420224657,51.5667,-107.917,ROSETOWN EAST,0.9900488831805044,307.0133361816406
757,1195,299.25,4.5562730774171545,18.628454874362962,48.6,-68.2167,MONT-JOLI A,0.9981774133401968,300.9928283691406
757,1332,300.25,4.547371168122773,24.68874933090904,46.165,-60.0449,SYDNEY A COMPOSITE,1.0150424041729342,296.9809265136719
758,1314,299.65,4.588363646646774,23.89393865227279,46.55,-61.05,GRAND ETANG,1.0058532722418463,299.09515380859375
759,396,298.75,4.6139940975641816,-16.742374252793972,49.2954,-123.12200000000001,VANCOUVER HARBOUR CS,0.9956915935512654,301.2401123046875
759,603,303.34999999999997,4.610409614867476,-7.570753106418941,51.5167,-109.18299999999999,KINDERSLEY A,0.992593020992074,306.83331298828125
759,1207,300.54999999999995,4.623485216674943,19.159314658896264,48.4719,-67.4347,AMQUI,1.005366818191691,300.1386413574219
760,394,296.65,4.67751496569464,-16.8193155009282,49.3304,-123.265,POINT ATKINSON,0.9900409905025195,300.829833984375
760,716,301.84999999999997,4.685995917015492,-2.6066397449072016,52.115,-101.23299999999999,SWAN RIVER RCS,0.9914893658443427,305.65594482421875
760,1250,300.04999999999995,4.662707364772209,21.02564696281144,47.8022,-64.8333,BAS CARAQUET,1.0024259192779652,300.5184020996094
761,1241,298.75,4.7250359023055095,20.634839340816264,48.0119,-65.3317,NEW CARLISLE 1,0.9976389582907258,300.652099609375
761,1315,300.34999999999997,4.704626271084214,23.916315122938823,46.645,-60.9472,CHETICAMP CS,1.0080839980412322,299.1304626464844
762,534,301.34999999999997,4.778503714622416,-10.625797002736029,51.1139,-114.02,CALGARY INT'L A,1.00599243358667,300.7503967285156
764,395,297.65,4.8334767565191905,-16.7885490023161,49.4878,-123.29899999999999,HOWE SOUND - PAM ROCKS,0.9940452535470062,300.6280212402344
764,590,304.15,4.864690176494659,-8.17501403860561,51.6697,-110.206,ESTHER 1,0.9959314300728355,306.61126708984375
764,774,300.25,4.859701908610029,-0.013483923037703209,52.3597,-97.022,BERENS RIVER CS,0.9846789100367529,306.13861083984375
764,1005,301.34999999999997,4.867770636885051,10.1990863437685,51.29155,-80.6128,MOOSONEE RCS COMPOSITE,1.0009479751773143,302.2660827636719
765,382,296.27,4.890221179886947,-17.364549459480404,49.3503,-124.16,BALLENAS ISLAND,0.9886523243783427,300.8664855957031
765,520,301.84999999999997,4.895315794269252,-11.275867224351858,51.0833,-115.06700000000001,BOW VALLEY,1.021611697204166,296.6436462402344
765,1322,301.78749999999997,4.883307348938683,24.243318232091806,46.6628,-60.4064,INGONISH BEACH RCS,1.0138003286327564,298.8674011230469
766,555,304.34999999999997,4.927662707280547,-9.731934430373395,51.4453,-112.677,DRUMHELLER EAST,1.0028370896233294,304.70013427734375
766,1252,298.95,4.942492261216898,21.153051514564137,48.0089,-64.4942,MISCOU ISLAND (AUT),1.0002470663436287,300.06890869140625
766,1317,298.25,4.941602472722986,24.011101539035135,46.8169,-60.6722,NORTH MOUNTAIN CS,1.0018778645216493,298.8789978027344
768,371,303.84999999999997,5.029600711219969,-17.847530458627244,49.3166,-124.927,PORT ALBERNI (AUT),1.0148109033065125,300.61029052734375
768,640,302.7075,5.039762809078846,-5.965341609252919,52.1667,-106.71700000000001,SASKATOON DIEFENBAKER INT'L A,0.9926145696978442,306.1767883300781
768,900,300.54999999999995,5.02058830583224,5.562715540897963,52.1961,-87.9361,LANSDOWNE HOUSE (AUT),0.9971535106422615,302.6108093261719
769,379,296.54999999999995,5.079148563625665,-17.48702781581934,49.4866,-124.435,SISTERS ISLAND,0.9899142187915152,300.7669372558594
769,399,302.34999999999997,5.08339526237996,-16.606789185471683,49.7832,-123.161,SQUAMISH AIRPORT,1.0104925564430804,300.40460205078125
769,514,301.04999999999995,5.073148425232085,-11.547266050899315,51.1934,-115.552,BANFF CS,1.0223233680638177,295.6514892578125
769,1191,296.65,5.058478584630331,18.448044213540186,49.1333,-68.2,BAIE-COMEAU A,0.9907606232548697,300.611328125
771,424,308.3825,5.179901437774616,-15.499962761096826,50.2244,-121.58200000000001,LYTTON COMPOSITE,1.0355468758148145,298.9851989746094
771,1296,296.45,5.165470743191601,23.067861791370248,47.4253,-61.7747,ILES DE LA MADELEINE,0.9968812727612592,298.564208984375
772,459,305.25,5.207853828775503,-13.959067681366966,50.703,-119.291,SALMON ARM CS,1.017691175067778,301.1406555175781
772,1191,297.65,5.1887276143913486,18.43614600800423,49.2592,-68.1458,BAIE-COMEAU,0.9950231074946856,300.33258056640625
776,375,299.54999999999995,5.398827057118161,-17.69177543345937,49.7167,-124.9,COMOX A,1.0010715443951423,300.42352294921875
776,574,302.95,5.398570887919044,-8.86154402048701,52.0742,-111.449,CORONATION CLIMATE,0.9958180105052602,305.43634033203125
776,1251,293.95,5.366053007944036,21.097471836404118,48.4194,-64.3169,CAP-D'ESPOIR,0.9860175054169116,299.30816650390625
777,443,307.04999999999995,5.416834683190573,-14.660457567490104,50.7022,-120.44200000000001,KAMLOOPS A COMPOSITE,1.0257290463227107,300.5426940917969
777,611,301.84999999999997,5.410314696485807,-7.227641306952379,52.3597,-108.835,SCOTT CDA,0.9937294836711867,304.9669189453125
777,1201,292.75,5.422717212948875,18.882282923933264,49.3167,-67.3811,POINTE-DES-MONTS,0.978189403717114,300.4717712402344
778,349,291.75,5.466629246781768,-18.811593513119927,49.3833,-126.54299999999999,ESTEVAN POINT CS,0.9906822614792397,295.6692810058594
778,409,306.65,5.487582020971667,-16.178053892348963,50.3039,-122.736,PEMBERTON AIRPORT CS COMPOSITE,1.0358260207669097,297.2253723144531
779,529,300.84999999999997,5.517534556250306,-10.88321669473655,51.7781,-114.68299999999999,SUNDRE A,1.0099588777501893,299.07220458984375
780,670,300.34999999999997,5.541979838388668,-4.606198823522794,52.8167,-104.6,MELFORT,0.9861637306069474,305.77947998046875
782,1246,300.15,5.651301920249028,20.85593090429929,48.7769,-64.4781,GASPE A,1.0074903279706342,299.107421875
783,423,308.95,5.686061278212976,-15.570891253730354,50.6837,-121.934,LILLOOET,1.0407430936623394,298.0398864746094
785,541,300.34999999999997,5.801064729915265,-10.317618290854872,52.1786,-113.89299999999999,RED DEER A,0.9990926900867766,301.8224792480469
785,620,301.75,5.765774172302074,-6.816518407766225,52.7719,-108.256,NORTH BATTLEFORD A COMPOSITE,0.9937239493280735,304.8675842285156
790,657,301.1825,6.007061876745139,-5.205649220236125,53.2167,-105.667,PRINCE ALBERT A,0.989170309028142,305.6950378417969
790,680,300.65,6.022339598671445,-4.196613718484254,53.3333,-104.0,NIPAWIN,0.9892057850913283,305.14361572265625
791,432,302.04999999999995,6.040529782467067,-15.168750889719446,51.1447,-121.505,CLINTON (AUT),1.0121403494444396,299.6179504394531
791,545,300.77,6.047101757492389,-10.177073514979266,52.4489,-113.756,LACOMBE CDA 2,1.0003434320133717,301.86663818359375
792,582,302.7075,6.101760253486226,-8.51030655742628,52.8294,-111.096,WAINWRIGHT CFB AIRFIELD 21,1.0000976575267442,303.8858642578125
792,1330,292.65,6.07942366355763,24.598257854640586,47.5739,-59.1547,PORT AUX BASQUES,0.9932317133964437,295.8200988769531
794,529,299.54999999999995,6.175976922751965,-10.874457517111214,52.4214,-114.912,ROCKY MTN HOUSE (AUT),1.0040988516203235,299.51776123046875
797,632,300.16499999999996,6.295206216756323,-6.310304850448561,53.3667,-107.55,SPIRITWOOD WEST,0.9930756968052428,303.46417236328125
798,806,300.54999999999995,6.37108696084185,1.3946292957132782,53.85,-94.65,ISLAND LAKE A,0.9935485228500044,303.70880126953125
800,598,300.54999999999995,6.467027949933973,-7.816700497910845,53.3092,-110.072,LLOYDMINSTER A,0.9927896599015239,303.9409484863281
800,763,300.34999999999997,6.452753004204012,-0.5033945328851623,53.95,-97.85,NORWAY HOUSE A,0.9898106993131771,304.65283203125
800,1207,297.45,6.435421705236603,19.13758553412391,50.1625,-66.4339,POINTE NOIRE CS,1.0012382456728166,298.2677307128906
802,560,301.04999999999995,6.5168158846192465,-9.491987419918518,53.05,-112.81700000000001,CAMROSE,0.99939877053642,302.4332580566406
802,720,300.95,6.530706804739108,-2.4262533068727663,53.9667,-101.1,THE PAS A COMPOSITE,0.9897939232327713,305.2666015625
802,870,299.25,6.5178768261047715,4.222264895214605,53.82445,-89.88115,BIG TROUT LAKE COMPOSITE,0.9948302904955214,302.0055236816406
802,1209,295.34999999999997,6.5281147544200975,19.221659956798636,50.2167,-66.25835,SEPT-ILES A COMPOSITE,0.9947313025151864,298.0992736816406
803,468,304.04999999999995,6.576161870116752,-13.555416375438215,52.129,-119.29,BLUE RIVER CS,1.0232268268641644,298.33404541015625
803,1351,292.25,6.597500707225498,25.503301629128412,47.6167,-57.6167,BURGEO COMPOSITE,0.9930848891684931,295.4594421386719
805,1239,296.45,6.672664893036011,20.54019153843304,49.8386,-64.2933,PORT-MENIER,1.0004524209161278,297.49847412109375
806,653,299.95,6.729632151874416,-5.362566278886254,53.9167,-106.06700000000001,WASKESIU LAKE,0.9937471873533037,303.0419006347656
807,539,301.25,6.762574807232476,-10.4434834705437,53.0894,-114.441,BRETON PLOTS,1.0045037556631515,301.0961608886719
809,349,292.45,6.867169200978581,-18.822471420345344,50.6803,-127.366,PORT HARDY A,1.005387144462468,292.0438232421875
810,551,299.95,6.869367874748275,-9.896363041606373,53.3117,-113.5945,EDMONTON INTERNATIONAL CS COMPOSITE,0.9967556999599229,302.1272277832031
810,572,301.15,6.878051683715291,-8.976976249942552,53.5053,-112.098,VEGREVILLE,0.9988853793773221,302.689208984375
811,1387,296.45,6.9246665536023535,27.103937404616083,47.1364,-55.3275,WINTERLAND,1.0110559050219512,294.3784484863281
814,1236,294.54999999999995,7.086274614072902,20.404725115702817,50.2714,-64.2264,LONGUE-POINTE-DE-MINGAN,0.9945366742519313,297.3500061035156
815,397,301.75,7.128698629262367,-16.716391235889667,51.6746,-124.40299999999999,TATLAYOKO LAKE RCS,1.0243114853239692,295.7637634277344
815,432,301.15,7.133331673139345,-15.169367061339733,52.1831,-122.054,WILLIAMS LAKE A,1.0115097213564392,298.91143798828125
815,490,302.54999999999995,7.132905600093984,-12.59280256834153,52.9264,-118.03,JASPER WARDEN,1.0329515177757005,294.06744384765625
815,553,300.95,7.114874508389575,-9.795822805617163,53.57276667,-113.51799999999999,EDMONTON CITY CENTRE A COMPOSITE,0.9995553748147331,302.2854309082031
815,1328,296.34999999999997,7.117358910371174,24.517097913492673,48.5333,-58.55,STEPHENVILLE A,1.0049395330023707,296.0702209472656
816,545,300.54999999999995,7.165224782096586,-10.146293552939351,53.5472,-114.10799999999999,EDMONTON STONY PLAIN CS,0.999118002367984,302.01580810546875
816,562,301.15,7.142646703644518,-9.39280651845686,53.6828,-112.868,ELK ISLAND NAT PARK,0.99997593923249,302.3591003417969
816,622,300.65,7.135252540529704,-6.770535142688353,54.1333,-108.51700000000001,MEADOW LAKE,0.9959913928608338,303.064697265625
817,554,299.95,7.20031278290669,-9.74605025536421,53.6667,-113.46700000000001,EDMONTON NAMAO A,0.9960161406673652,302.3515625
818,713,300.75,7.265476171623048,-2.7271258170741155,54.6833,-101.68299999999999,FLIN FLON,0.9953096052789566,303.3731689453125
824,514,299.65,7.52991753280295,-11.510674313393835,53.5862,-116.46700000000001,EDSON A COMPOSITE,1.0084475623103137,298.3257141113281
824,1403,292.15,7.514621430997384,27.815292532611775,47.2939,-53.9933,ARGENTIA (AUT),0.9984811631168212,293.7620849609375
825,1032,299.25,7.55110484508539,11.40209725081259,53.6333,-77.7,LA GRANDE RIVIERE A,1.0072581168158172,298.279296875
826,599,300.65,7.579601901793152,-7.751283756222322,54.4167,-110.28299999999999,COLD LAKE A,0.9983367366173319,302.35272216796875
827,1333,299.15,7.665818126824087,24.702111897273234,48.9333,-57.9167,CORNER BROOK,1.0142844644617943,296.114013671875
829,544,301.65,7.743529592078992,-10.221767770910317,54.0947,-114.448,BARRHEAD CS,1.0025869065811368,302.0723876953125
833,667,300.34999999999997,7.901462901160688,-4.759302141690492,55.1482,-105.2685,LA RONGE RCS COMPOSITE,0.997565898043255,302.284423828125
834,526,299.75,7.970771424867976,-10.980626536377773,54.1418,-115.7855,WHITECOURT COMPOSITE,1.0064896397315066,299.00579833984375
835,432,302.34999999999997,8.020532738437726,-15.162883198278456,53.0264,-122.508,QUESNEL A COMPOSITE,1.0215320024864625,297.158203125
835,925,300.45,7.980076893652368,6.671684239981935,54.9833,-85.4333,PEAWANUCK (AUT),1.006831512682166,299.602294921875
837,1336,299.95,8.075391192008935,24.868387906174352,49.2167,-57.4,DEER LAKE A,1.0155227720550268,296.5438537597656
838,705,300.45,8.138488938936142,-3.055518822819442,55.5333,-102.35,ISLAND FALLS (AUT),0.9975625660851031,302.3860778808594
840,1326,298.65,8.23989353197616,24.42289491438044,49.57,-57.8778,ROCKY HARBOUR CS,1.0123236664317259,296.1916809082031
840,1416,297.84999999999997,8.230534649080468,28.377457088340115,47.6222,-52.7428,ST JOHN'S A,1.0244137574324905,291.9119873046875
841,1357,301.25,8.276607341657702,25.763095697857583,48.9667,-56.0667,BADGER (AUT),1.016088603775062,297.6632385253906
842,763,300.75,8.306018505604065,-0.4898819825218631,55.8033,-97.8625,THOMPSON A,0.9998132713818136,302.0066223144531
842,1084,299.15,8.314253687711462,13.681998561384583,53.7572,-73.6792,LA GRANDE IV A,1.0133058365773893,296.3999938964844
847,1294,292.75,8.51185137838431,22.990534772134843,50.465,-59.6394,CHEVERY,0.992474753230892,296.1468811035156
849,1389,300.84999999999997,8.608947022211417,27.178288344027237,48.5569,-53.9744,TERRA NOVA NAT PARK CS,1.0150960936825066,297.55865478515625
852,1376,299.34999999999997,8.74541391101366,26.63526688911577,48.94625,-54.5719,GANDER INT'L A COMPOSITE,1.0079393526891613,298.17730712890625
853,629,299.95,8.81558779602243,-6.460311131338492,55.8406,-108.421,BUFFALO NARROWS (AUT),0.9983684007813076,301.6391906738281
855,436,300.65,8.871679997996239,-14.978951097074027,53.8908,-122.679,PRINCE GEORGE A,1.0160278874639954,297.088134765625
855,804,300.15,8.877158689736492,1.2852613930495622,56.3582,-94.7074,GILLAM COMPOSITE,0.9997235926684831,301.43115234375
856,313,289.75,8.9221102400567,-20.436114299632873,51.9333,-131.017,CAPE ST JAMES,0.9892249198617946,294.07501220703125
856,1323,293.75,8.917592883317909,24.275196665536356,50.2364,-57.5811,DANIELS HARBOUR,0.9963372199142518,296.0065002441406
857,545,298.9625,8.961434607356354,-10.137658918282566,55.3,-114.78299999999999,SLAVE LAKE A,1.0016018252044783,299.6755676269531
857,695,300.15,8.975675671215516,-3.521382304920674,56.3333,-103.28299999999999,SOUTHEND,1.0021239713793024,300.7091369628906
858,1398,296.84999999999997,8.995449237262823,27.614971456792322,48.6672,-53.1142,BONAVISTA COMPOSITE,1.0078721463361036,295.7068176269531
861,1022,297.25,9.143254450485722,10.963379553343792,55.2833,-77.75,KUUJJUARAPIK A,1.0080266028206581,296.0599060058594
863,1351,298.95,9.231985979494414,25.520707508907858,49.9167,-55.6667,LA SCIE,1.0075576209619515,297.8916931152344
863,1387,297.04999999999995,9.218553550490716,27.116250937411323,49.1122,-53.5811,POOLS ISLAND,1.0032298817154461,297.2752990722656
865,1365,297.95,9.307897246727128,26.13004376259036,49.6833,-54.8,TWILLINGATE (AUT),1.0025388792142558,298.3815002441406
867,493,300.04999999999995,9.437642625030247,-12.46008114715757,55.1797,-118.885,GRANDE PRAIRIE A,1.0033727023332142,300.2348327636719
867,723,300.47249999999997,9.423099719603844,-2.2572180214763757,56.8639,-101.07600000000001,LYNN LAKE A,1.004076844827588,300.4467468261719
870,487,300.15,9.536136619901917,-12.739011854163321,55.1967,-119.396,BEAVERLODGE RCS,1.002842902090914,300.4935607910156
877,597,301.34999999999997,9.871521038852975,-7.875701530273596,56.65055,-111.215,FORT MCMURRAY A COMPOSITE,1.006132404065173,300.70855712890625
880,399,300.34999999999997,9.993147522311885,-16.63738722118312,54.3832,-125.959,BURNS LAKE DECKER LAKE,1.0241016981937003,294.45184326171875
883,1207,297.54999999999995,10.1206661327751,19.1358411789273,53.5539,-64.09695,CHURCHILL FALLS A COMPOSITE,1.012796440803634,294.9629821777344
883,1315,292.04999999999995,10.104162651119204,23.912489411212096,51.45,-57.1833,LOURDES DE BLANC SABLON A,0.9961600080401997,294.3457946777344
885,517,299.95,10.226946829363605,-11.381198804475845,56.2269,-117.447,PEACE RIVER A,1.0013062345354877,300.7541809082031
887,315,292.15,10.323304131822256,-20.314453931732185,53.2539,-131.813,SANDSPIT A,1.0119754716081344,289.8448791503906
887,441,300.84999999999997,10.295420807028806,-14.765125833156345,55.3053,-123.13799999999999,MACKENZIE A,1.02454717799447,294.81378173828125
887,594,302.04999999999995,10.29025448153633,-7.989638709553197,57.0411,-111.559,MILDRED LAKE,1.0074097348641202,301.02490234375
889,1329,296.65,10.373611671056155,24.545692171940438,51.3833,-56.1,ST ANTHONY,1.008240494898807,295.3996276855469
895,367,300.54999999999995,10.64544044520589,-18.038806278710556,54.4664,-128.577,TERRACE A,1.0268481678493344,293.8598327636719
895,387,299.95,10.665533425795687,-17.140960439352252,54.8247,-127.18299999999999,SMITHERS A,1.0267400280753376,293.3040771484375
895,1162,296.15,10.642722973708436,17.15060312140212,54.8,-66.8167,SCHEFFERVILLE A,1.0141558345314854,293.181640625
897,477,298.95,10.753806257076697,-13.163717285063106,56.2381,-120.74,FORT ST JOHN A,1.0001059908572933,300.1112365722656
898,342,288.65,10.795331636988363,-19.128696079466494,54.1722,-130.361,HOLLAND ROCK,0.9838754415383834,294.55145263671875
899,693,298.65,10.845344827838785,-3.5963917953415443,58.19,-103.712,COLLINS BAY,1.0041083922319967,298.6150207519531
901,342,290.95,10.925168419012316,-19.12359427311639,54.2925,-130.445,PRINCE RUPERT A,0.9908550054789573,294.80712890625
902,340,289.75,10.967961277889886,-19.210864995441757,54.2959,-130.609,LUCY ISLAND LIGHTSTATION,0.9869610930578141,294.7495422363281
908,342,291.15,11.248087391590866,-19.138145264634165,54.5803,-130.69799999999998,GREY ISLET (AUT),0.9937547328502945,294.1489562988281
908,757,299.25,11.223480767171646,-0.7949466980517512,58.7158,-98.5017,TADOULE LAKE CS,1.0057924447940811,298.7139587402344
909,810,298.45,11.26553987182579,1.551818174574523,58.73625,-94.06655,CHURCHILL A COMPOSITE,1.0013444489638117,299.2387390136719
926,670,300.65,12.01176366560062,-4.604034071073405,59.25,-105.833,STONY RAPIDS A,1.0108310547359214,298.6155090332031
929,574,301.9575,12.174502673448476,-8.86753025568397,58.7108,-113.866,GARDEN RIVER,1.0062198631195172,301.28857421875
930,1000,294.15,12.187637204389825,9.989987113095877,58.4693,-78.0801,INUKJUAK UA COMPOSITE,1.0073830290093335,293.15948486328125
937,535,300.54999999999995,12.498830656358052,-10.594224739549533,58.6214,-117.165,HIGH LEVEL A,1.0018906906698815,301.17999267578125
937,641,299.54999999999995,12.505036006001426,-5.928649267233507,59.5667,-108.48299999999999,URANIUM CITY (AUT),1.00271777224802,299.9302978515625
954,603,300.84999999999997,13.25566504900323,-7.607541496645303,60.0232,-111.9455,FORT SMITH A COMPOSITE,1.0005323298521613,301.8899230957031
957,1115,296.84999999999997,13.3816017084914,15.062915391847254,58.1,-68.4167,KUUJJUAQ A,1.0116951904768483,294.5893859863281
957,1207,294.54999999999995,13.419876797675242,19.12294867359371,56.55,-61.6833,NAIN,1.0039682560548673,294.5566101074219
960,474,300.75,13.53351926237463,-13.294599528109782,58.8364,-122.59700000000001,FORT NELSON A,1.0111128136790282,298.631591796875
962,807,293.65,13.627521603757163,1.4581972729819246,61.1,-94.0667,ARVIAT CLIMATE,0.9930135360808642,296.8961486816406
981,564,299.65,14.468214057228929,-9.32324361570522,60.8393,-115.78,HAY RIVER A COMPOSITE,0.995384859214408,302.24072265625
984,387,297.04999999999995,14.589765715473439,-17.152490634558443,58.42415,-130.0285,DEASE LAKE (AUT) COMPOSITE,1.0267632531425759,290.4617614746094
993,475,301.34999999999997,14.997500532148845,-13.242353392775371,60.2333,-123.46700000000001,FORT LIARD,1.0167672900514022,297.56329345703125
1002,827,293.84999999999997,15.389341884371548,2.3116704332428544,62.8167,-92.1167,RANKIN INLET A,0.9995145358672446,295.1659851074219
1004,627,298.72749999999996,15.491470329004402,-6.5299173223889415,62.4156,-110.69,LUTSELK'E CS,1.0022698811703672,299.24041748046875
1008,644,296.34999999999997,15.66795069496372,-5.7587229165762075,62.7167,-109.167,FORT RELIANCE,0.996658689958232,298.5301513671875
1013,416,298.65,15.881610053577,-15.853536917739149,60.11615,-128.827,WATSON LAKE A COMPOSITE,1.021457586936357,293.5431213378906
1013,587,298.54999999999995,15.8941364226464,-8.283411299371597,62.4628,-114.44,YELLOWKNIFE A,0.9921273490796342,302.11993408203125
1018,511,300.95,16.085824204153216,-11.662896594650553,61.7603,-121.23700000000001,FORT SIMPSON A COMPOSITE,1.0081149933463487,299.71881103515625
1033,375,296.84999999999997,16.75778702871603,-17.662960628502297,60.1667,-132.733,TESLIN (AUT),1.0266102835181026,290.3094482421875
1034,784,295.75,16.80137872475479,0.41775555963923183,64.2989,-96.0778,BAKER LAKE A,0.998979055896924,297.2337341308594
1034,785,294.95,16.819612978178842,0.4527472354516609,64.3167,-96.0,BAKER LAKE CLIMATE,0.9963992860641305,297.19720458984375
1035,562,300.15,16.86203978958295,-9.404454925856033,63.1336,-117.245,LAC LA MARTRE,1.0029130795132297,300.4725341796875
1043,914,292.65,17.235601653792568,6.170803303022934,64.1933,-83.3594,CORAL HARBOUR A,1.0064049270085635,291.947998046875
1056,357,297.84999999999997,17.7729222850007,-18.468791200743226,60.7095,-135.069,WHITEHORSE A,1.0245332905935953,291.8779296875
1057,567,299.34999999999997,17.814289511711262,-9.167268951780255,64.1117,-117.32799999999999,RAE LAKES,1.0039625173848268,299.3584289550781
1060,982,289.45,17.945701244385575,9.197151806246461,64.23055,-76.5277,CAPE DORSET CLIMATE COMPOSITE,1.0050874210978253,289.1341857910156
1070,333,296.75,18.431001006079605,-19.56058255517341,60.7725,-137.58,HAINES JUNCTION,1.0200084550125994,292.0899963378906
1075,1065,291.25,18.615143558311996,12.846172943570908,63.75,-68.55,IQALUIT A,1.0095664373633702,289.6414794921875
1077,391,297.75,18.715605658033613,-16.976263997671126,62.2075,-133.376,FARO (AUT),1.03197347047495,289.6763000488281
1090,325,296.25,19.306314193603082,-19.882004589804254,61.3667,-139.05,BURWASH A,1.0264373360875338,289.771484375
1112,486,300.34999999999997,20.251751757393915,-12.786591017652583,65.285,-126.7765,NORMAN WELLS A COMPOSITE,1.0132347776292974,297.6098327636719
1117,383,299.54999999999995,20.495251114049235,-17.3192127506522,63.6167,-135.86700000000002,MAYO A,1.0356519153030035,290.39239501953125
1132,611,295.75,21.164558334912606,-7.2414532923086385,67.81695,-115.1395,KUGLUKTUK A COMPOSITE,0.9974134665082813,297.7002868652344
1132,785,288.84999999999997,21.138921535217452,0.44902530231432797,68.6356,-95.8503,GJOA HAVEN CLIMATE,0.9770657664830684,296.8098449707031
1132,838,292.84999999999997,21.168269643134604,2.820157471562718,68.5375,-89.7964,KUGAARUK CLIMATE,1.0033456454766552,293.0382995605469
1138,478,301.84999999999997,21.43659517878678,-13.124659609447363,66.2422,-128.644,FORT GOOD HOPE CS,1.0128004009516813,299.22442626953125
1142,359,299.34999999999997,21.613778935308083,-18.396937550529213,64.0609,-139.127,DAWSON,1.0334586255320446,290.81439208984375
1146,704,290.34999999999997,21.771353847100382,-3.1159972251081784,69.1081,-105.13799999999999,CAMBRIDGE BAY A COMPOSITE,0.9840685820254407,296.2280578613281
1149,912,287.54999999999995,21.893951736933804,6.081877733549629,68.77595,-81.24305,HALL BEACH A COMPOSITE,0.9838820174419752,293.427001953125
1153,804,290.54999999999995,22.07830769192602,1.287569506056761,69.55,-93.5833,TALOYOAK A,0.9964521878080311,292.7481384277344
1160,1100,287.34999999999997,22.39945260697579,14.412454916130438,66.5833,-61.6167,CAPE DYER A,0.9982103822113897,289.01397705078125
1170,1069,285.04999999999995,22.838518102578472,13.032274567359783,67.5474,-64.0334,QIKIQTARJUAQ CLIMATE,0.9887582339901654,289.44140625
1188,547,295.45,23.628469659569642,-10.089579069383861,69.3578,-124.083,PAULATUK,0.99894469117726,296.94244384765625
1199,460,298.84999999999997,24.124623751581403,-13.937953309449579,68.31045,-133.5,INUVIK A COMPOSITE,1.0071725069278914,297.9059143066406
1202,608,292.65,24.25257185841111,-7.373396591071229,70.7614,-117.8,HOLMAN CS,0.9921232624552353,296.1506042480469
1207,549,289.25,24.460936365558343,-9.983429469768042,70.1667,-124.71700000000001,CAPE PARRY A,0.9793906607010157,296.51531982421875
1212,400,298.54999999999995,24.7216824726706,-16.594913935534528,67.5706,-139.839,OLD CROW RCS,1.0215009550327858,293.432373046875
1215,1003,286.84999999999997,24.853381274599943,10.112060211855205,70.4847,-68.5167,CLYDE A COMPOSITE,1.0028379736804316,287.17974853515625
1219,477,296.65,25.02650427046885,-13.17794002244732,69.4333,-133.017,TUKTOYAKTUK,1.0054902563801902,296.2076110839844
1269,788,285.25,27.22416020466172,0.599798396843279,74.71635,-94.97625,RESOLUTE CARS COMPOSITE,1.010543864847341,283.4002380371094
