ilocy,ilocx,mean RH (%),rlat,rlon,lat,lon,station_name,ratio,model_vals
552,1011,75.0,-4.5177895001951045,10.457750487409273,42.0333,-82.9,HARROW CDA AUTO,1.025960481348093,81.40203377422523
558,1009,71.0,-4.286848910227873,10.373390404111557,42.2756,-82.9556,WINDSOR A,0.9648321189059849,81.94287947541207
560,1026,76.0,-4.166609944802487,11.147744256566659,42.2501,-81.9001,ERIEAU (AUT),1.0374659392152046,81.57261215513756
565,1026,79.0,-3.96806270606981,11.12134986160888,42.45,-81.8833,RIDGETOWN RCS,1.0729679294130163,81.98699612768591
576,1017,75.0,-3.4904329491985364,10.714451499966426,42.9961,-82.30235,SARNIA AIRPORT COMPOSITE,1.0178326129749713,82.05206699912601
579,1046,77.0,-3.3628448895127754,11.999925006386508,42.8667,-80.55,DELHI CS,1.0380402202194936,82.60021330935209
580,1035,75.0,-3.2901926502243564,11.534742416339043,43.0332,-81.15055,LONDON CS COMPOSITE,1.0027620143685365,83.28523473868266
587,1054,75.0,-2.9689855230488806,12.37546741076384,43.1717,-79.9342,HAMILTON A,1.006962535391655,82.93781230027078
590,1054,75.0,-2.847748537093577,12.367862378820393,43.2917,-79.9083,HAMILTON RBG CS,1.0080117575287102,82.85148375497907
590,1063,72.0,-2.87199134716758,12.753426345960174,43.1833,-79.4,VINELAND STATION RCS,0.9810231737390639,81.72555053719279
591,1056,69.0,-2.8224940050071763,12.44308227059991,43.3,-79.8,BURLINGTON PIERS (AUT),0.9286257565236741,82.73951872824414
591,1066,71.0,-2.817509219258394,12.915619247015943,43.2,-79.1667,ST CATHARINES A,0.9671834258308163,81.74366921724861
592,1046,76.0,-2.767016061611644,11.996249233882299,43.45,-80.3833,WATERLOO WELLINGTON A,1.0138027104852174,83.47660329618088
592,1065,76.0,-2.777024958427152,12.868782847614893,43.25,-79.2167,PORT WELLER (AUT),1.0384419859592036,81.49594086914371
595,1023,79.0,-2.652732378466715,10.985487811987579,43.7667,-81.7167,GODERICH,1.0606714783215665,82.93747807108113
596,1044,80.0,-2.5766172477994584,11.930342238677156,43.65,-80.4167,ELORA RCS,1.0622860693577467,83.85966546452487
599,1061,72.0,-2.4371144169958994,12.657472533066505,43.6286,-79.395,TORONTO ISLAND A,0.9775194460015723,82.0184798282163
600,1057,72.0,-2.4275243009702034,12.480315141272046,43.6772,-79.6306,TORONTO LESTER B. PEARSON INT'L A,0.9682638490064068,82.80249133109857
600,1060,71.0,-2.4007826199030635,12.645432657636889,43.6667,-79.4,TORONTO CITY,0.9593052278605995,82.41498090220796
603,1037,80.0,-2.300804570575231,11.625346633334846,43.9833,-80.75,MOUNT FOREST (AUT),1.0653298937186468,83.62006447881811
605,1060,72.0,-2.2053809803339703,12.62287891217746,43.8622,-79.37,TORONTO BUTTONVILLE A,0.9677543980486053,82.84608070522286
611,1051,78.0,-1.9090728517835933,12.250936972318437,44.2333,-79.7833,EGBERT CS,1.0493542767794604,82.77078815596307
611,1078,75.0,-1.9198534980984727,13.446682564305245,43.95,-78.1667,COBOURG (AUT),1.0200211587352002,81.87601702034752
613,1095,79.0,-1.8540076319615553,14.186073428531435,43.8333,-77.15,POINT PETRE (AUT),1.0820785174768865,81.29670449334577
616,1043,75.0,-1.7154697341383163,11.8907013659687,44.5,-80.2167,COLLINGWOOD,1.016408047543755,82.16706858583056
617,1074,74.0,-1.6786484471005159,13.239909508912735,44.2333,-78.3667,PETERBOROUGH A,0.9985551689575978,82.52096167073904
617,1087,74.0,-1.647919910661428,13.848380542642577,44.1167,-77.5333,TRENTON A,1.016086455629629,81.09716684748754
618,1028,76.0,-1.6065279350677362,11.219407227076683,44.7458,-81.1072,WIARTON A,1.042339899332518,81.19118028386045
618,1054,76.0,-1.628527286900477,12.358775206404447,44.4833,-79.55,BARRIE-ORO,1.0279765613631004,82.32561895336342
620,1059,80.0,-1.5131887286064079,12.576260729874983,44.5472,-79.2167,LAGOON CITY,1.0890664486048496,81.79753817417253
623,1102,74.0,-1.3803565049833204,14.473210899310928,44.2186,-76.5967,KINGSTON A,1.0262264647323802,80.29585637820891
627,1018,78.0,-1.2026810418927736,10.75774702274823,45.2333,-81.6333,TOBERMORY RCS,1.0665215348753518,81.43846861377976
629,1016,76.0,-1.1183024600454283,10.66923702540505,45.3333,-81.7333,COVE ISLAND (AUT),1.0371673577099982,81.59609541764081
629,1055,72.0,-1.1177117079756498,12.424309244301325,44.9667,-79.3,MUSKOKA A,1.0023320106590532,79.98812580160211
631,1112,80.0,-1.049403624583132,14.937137653778311,44.4167,-75.85,GRENADIER ISLAND,1.139043944629451,78.20853165849172
633,1053,78.0,-0.9647414367555113,12.31469598686252,45.1403,-79.4028,BEATRICE CLIMATE,1.0902003341677755,79.66965136748888
635,1042,77.0,-0.864689730664254,11.829329505586019,45.3442,-80.0442,PARRY SOUND CCG,1.0724966949006398,79.94648750107382
637,1077,77.0,-0.7819622248401432,13.376963697208172,45.0714,-77.8789,BANCROFT AUTO,1.1229376736010406,76.35538964407358
639,1000,77.0,-0.6883970505338951,9.992710779507949,45.8833,-82.5667,GORE BAY A,1.0512589332885498,81.56158382939743
644,1112,76.0,-0.4461626144289343,14.929598665935082,45.0,-75.6333,KEMPTVILLE CS,1.0844265880936341,78.04014362331385
645,1068,77.0,-0.39870248083069254,13.001626368921663,45.5333,-78.2667,ALGONQUIN PARK EAST GATE,1.1172589203280867,76.74348537636958
647,968,77.0,-0.3282026503152139,8.56463998274487,46.4833,-84.5094,SAULT STE MARIE A,1.04716859301651,81.88017114495825
649,998,72.0,-0.227597160255603,9.91027875327784,46.3514,-82.5614,ELLIOT LAKE A,0.9955943332603481,80.52944486035301
651,1109,70.0,-0.14229068458931268,14.818651720335906,45.3225,-75.6692,OTTAWA MACDONALD-CARTIER INT'L A,0.9862002830102458,79.03829115273147
652,1108,74.0,-0.0926557441963778,14.770203286375427,45.3833,-75.7167,OTTAWA CDA RCS,1.0450697924743535,78.84806681529881
656,1110,70.0,0.06410095049558565,14.835748466185432,45.5167,-75.5667,GATINEAU A,0.9910276165640491,78.65329260320598
657,1141,75.0,0.1010906457365428,16.207356591627608,45.1672,-73.6789,STE-CLOTILDE,1.071774133213634,77.92245321624212
658,1081,73.0,0.16636607784747412,13.543748046258958,45.95,-77.3167,PETAWAWA A,1.052558670311499,77.22913523629224
658,1154,74.0,0.14685930964715913,16.805827936033086,45.0333,-72.85,FRELIGHSBURG,1.0629234295578927,77.52367718335276
660,1046,74.0,0.2247059616752298,12.02855117692835,46.3636,-79.4228,NORTH BAY A,1.0686056435024243,77.11145203537505
661,1024,72.0,0.27785930544065024,11.04782465123829,46.6256,-80.7978,SUDBURY A,0.9683133705462171,82.79825664117733
661,1135,73.0,0.29875596700283863,15.963370852402406,45.4272,-73.9292,STE-ANNE-DE-BELLEVUE 1,1.025915117990799,79.23481628072444
661,1145,75.0,0.2903801318541239,16.391939646159297,45.2939,-73.3494,L'ACADIE,1.0628495380033351,78.57675688565409
663,1107,77.0,0.3596178026937318,14.694185981330756,45.8394,-75.6481,HIGH FALLS,1.1221835452816205,76.40670189322665
663,1138,70.0,0.3730154780297401,16.072237754624673,45.4667,-73.75,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,0.9738542677729117,80.04029728362417
666,1132,72.0,0.5070676872066261,15.82450983689447,45.6667,-74.0333,MONTREAL/MIRABEL INT'L A,1.0045120229085474,79.81453395791597
666,1142,72.0,0.4892824791896059,16.280985270212184,45.5167,-73.4167,MONTREAL/ST-HUBERT A,0.9934162508049953,80.70600707266584
668,1049,76.0,0.6116695306403618,12.166449577432108,46.7097,-79.1011,BARRAGE TEMISCAMINGUE,1.095206243266203,77.2720272588853
669,1266,82.0,0.6616967255468574,21.753266688790557,43.8308,-66.0886,YARMOUTH A,1.117606134805835,81.70143793987708
670,1167,76.0,0.6886805319462729,17.390734475406397,45.3689,-71.8236,LENNOXVILLE,1.0962567826165919,77.19797772358754
671,1098,75.0,0.7391769186864998,14.331629182838835,46.3018,-76.0061,MANIWAKI UA,1.0893754536137585,76.66344002581909
671,1099,75.0,0.7156331962537236,14.348255532286624,46.2747,-75.9919,MANIWAKI AIRPORT,1.0864847889746585,76.86740817838157
672,1140,73.0,0.7652575197208127,16.182646599358296,45.8094,-73.4347,L'ASSOMPTION,1.0127241337896595,80.2668695071328
672,1169,74.0,0.7807929838028224,17.463999638422727,45.4333,-71.6833,SHERBROOKE A,1.0607421253787048,77.68309643990929
673,1126,76.0,0.8244980392844867,15.547958374592634,46.05,-74.2833,STE AGATHE DES MONTS,1.0832080087752964,78.12793664575187
677,1258,84.0,1.0130631992300436,21.40976422531739,44.2858,-66.3467,BRIER ISLAND,1.1543928874770186,81.02709496815581
679,959,76.0,1.1072814606393633,8.146944438375767,47.9667,-84.7833,WAWA (AUT) COMPOSITE,1.0522621585580725,80.42559166029052
680,890,73.0,1.1206948848156557,5.08967868562008,48.3694,-89.3272,THUNDER BAY A COMPOSITE,1.0727534172211255,75.77528497106884
680,981,73.0,1.1215982693691606,9.121374066660865,47.82,-83.3467,CHAPLEAU A,0.9832741655418378,82.67093628848112
682,828,73.0,1.2049970734234212,2.3522807896207825,48.6511,-93.4389,FORT FRANCES RCS,1.008119448364854,80.63349638325721
682,1286,82.0,1.2052549376769126,22.638199832678378,43.99,-64.6642,WESTERN HEAD,1.1167905000373943,81.76110762135552
684,1149,75.0,1.324199050408167,16.57320591671965,46.2258,-72.6572,NICOLET,1.0493156035342446,79.59022954812309
684,1248,79.0,1.2872699655585567,20.949284627149368,44.7121,-66.8019,GRAND MANAN SAR CS,1.100581761465513,79.92992483973002
686,854,74.0,1.3834345065619407,3.5392528701002495,48.7611,-91.6281,ATIKOKAN (AUT),1.0178369630032118,80.95769344093692
687,1033,74.0,1.4619087606708314,11.451268098154415,47.6975,-79.84945,EARLTON AWOS COMPOSITE,1.0330820108413465,79.76301199607565
687,1171,78.0,1.457289482635501,17.54437759271552,46.0492,-71.2661,THETFORD MINES RCS,1.1284312550396105,76.97046688131455
687,1274,81.0,1.434103189847353,22.120804518571795,44.4031,-65.2031,KEJIMKUJIK 1,1.0915145791828227,82.63425249119632
688,1150,74.0,1.4756375012611829,16.62712774062688,46.3536,-72.5161,TROIS-RIVIERES,1.0404044518754216,79.20163420593964
689,766,76.0,1.5321233667437582,-0.36729378923272993,49.0308,-97.56,GRETNA (AUT),1.0678071243148595,79.25476872807724
689,795,76.0,1.5318919790453405,0.9194384967178424,49.0236,-95.5983,SPRAGUE,1.061670316093121,79.71288770246119
689,1157,77.0,1.5250089118547172,16.941728866058813,46.3036,-72.0608,LEMIEUX,1.0870807137838734,78.87394424961138
691,1146,73.0,1.629841227873155,16.420695952523612,46.5633,-72.7333,SHAWINIGAN,1.0397753231303595,78.17861617343593
691,1237,75.0,1.6361428911410414,20.468694806801608,45.21345,-67.25145,ST. STEPHEN COMPOSITE,1.0986269994887534,76.01785664523238
693,746,78.0,1.7062631912498636,-1.2453482523306831,49.191,-98.9049,PILOT MOUND (AUT),1.0954627345063934,79.28693309955733
693,758,73.0,1.692542360181509,-0.7087051597006615,49.1876,-98.0839,MORDEN CDA CS,1.0268613481004347,79.16180314313291
693,871,76.0,1.713228400126756,4.279978525302254,49.0333,-90.4667,UPSALA (AUT),1.0352665745322933,81.74590850863751
693,1177,76.0,1.7124441297757003,17.80970706466286,46.205,-70.785,BEAUCEVILLE,1.0882929042417062,77.76289485479512
693,1250,80.0,1.7154081076878958,21.04652747769824,45.0731,-66.4492,POINT LEPREAU CS,1.119028668368,79.6073924843096
694,921,71.0,1.7310415759976887,6.503382184276376,48.8167,-87.1,TERRACE BAY A,0.98732222011477,80.07631188967791
696,649,72.0,1.8530276791510933,-5.55104804817523,49.05,-105.483,CORONACH SPC,1.0214244243866213,78.49299179595697
696,716,77.0,1.847991952515984,-2.6003980818173,49.2813,-100.986,MELITA,1.0791589850153296,79.4529302951585
697,686,72.0,1.8662740844535828,-3.895667948011187,49.2167,-102.967,ESTEVAN A,1.0113150741172798,79.27762674115095
698,755,75.0,1.9070904135438949,-0.8589369087912421,49.3998,-98.3192,DEERWOOD RCS,1.0560159377873424,79.085236089056
698,1156,76.0,1.912047650760465,16.87935615011807,46.6908,-71.9717,DESCHAMBAULT,1.0868902241027851,77.86325132662544
699,902,77.0,1.9686975720163602,5.651807495974578,49.1539,-88.3447,CAMERON FALLS (AUT),1.0605424628348366,80.84762903752781
700,618,69.0,2.0296618475819366,-6.918639867745951,49.0583,-107.586,VAL MARIE SOUTHEAST,0.9820369132231537,78.2394705726922
700,642,69.0,2.0064448994585153,-5.860683129353336,49.1678,-105.979,ROCKGLEN (AUT),0.9753799942485559,78.77345098985165
700,759,78.0,2.002533166016492,-0.6691504847160616,49.4981,-98.0297,CARMAN U OF M CS,1.0982309818220988,79.08707911314075
701,1273,76.0,2.0477520185861904,22.08183244528817,44.9833,-64.9167,GREENWOOD A,1.0227071364718312,82.74979577801976
702,1007,72.0,2.1028662985791216,10.272256140147682,48.5697,-81.3767,TIMMINS VICTOR POWER A,0.9795272741179739,81.85035892519
702,1043,73.0,2.11790965152228,11.861579221272638,48.2458,-79.0342,ROUYN,1.000958564638062,81.21035052336238
702,1046,72.0,2.120200427078108,11.998605728555281,48.2167,-78.8333,ROUYN A,0.9749488049922248,82.23473740675902
702,1256,76.0,2.0923818993230565,21.32172942210499,45.3181,-65.8856,SAINT JOHN A,1.0487209641080966,80.69716309689822
702,1297,78.0,2.0884435395051537,23.135648831882524,44.6,-63.5333,MCNABS ISLAND (AUT),1.0439207349033377,83.20160491103667
703,1062,73.0,2.1295758090215102,12.715646487269279,48.0564,-77.7867,VAL-D'OR A,0.972455907154446,83.59062379648691
703,1164,73.0,2.1447730555135602,17.22765924548009,46.8018,-71.3825,QUEBEC/JEAN LESAGE INTL A COMPOSITE,0.9974797678470746,81.49357863074086
703,1165,74.0,2.14518437871605,17.296210159902433,46.7803,-71.2875,STE-FOY (U. LAVAL),1.0140287275409812,81.26173409652053
703,1297,80.0,2.1285083347995943,23.143751611246888,44.6333,-63.5,SHEARWATER A,1.0697657820559454,83.27332571131625
704,1161,74.0,2.2118538692095133,17.117909468307342,46.9003,-71.5033,VALCARTIER A,1.0118074979793648,81.44012866897019
705,1279,76.0,2.245163530071908,22.330642996726787,45.0667,-64.4833,KENTVILLE CDA CS,1.0117923024981261,83.6424693831115
707,813,69.0,2.3191516259454263,1.7019727769211224,49.7903,-94.3653,KENORA A,0.964070269880076,79.6975599952668
708,576,66.0,2.3773939182474333,-8.77528238886606,49.1167,-110.467,ONEFOUR CDA,0.9319193317506141,78.86244536339211
708,675,76.0,2.392352772509108,-4.39599211308612,49.7,-103.8,WEYBURN,1.065325563658757,79.43938413823282
708,1295,78.0,2.353824406162802,23.043207937173968,44.88,-63.5,HALIFAX STANFIELD INT'L A,1.034412339338236,83.96640028427396
709,740,78.0,2.4288455569653005,-1.5193890618839296,49.9058,-99.3574,CARBERRY CS,1.1013113344698884,78.86587364114824
709,756,74.0,2.4082966955206366,-0.8221754174048094,49.90155,-98.2754,PORTAGE SOUTHPORT A COMPOSITE,1.0441416064485913,78.91815852826602
709,771,73.0,2.4169256900823712,-0.15035553299554535,49.9167,-97.2333,WINNIPEG RICHARDSON INT'L A,1.0216422247303665,79.56620617855964
709,836,70.0,2.408289044403697,2.742262906325916,49.8333,-92.75,DRYDEN A,0.9602923574378411,81.17068151145362
709,1139,73.0,2.4266194219063992,16.12848954456477,47.4111,-72.7875,LA TUQUE,1.0493981227362674,77.46173176073795
709,1242,72.0,2.4355673986902304,20.695842322706284,45.8721,-66.5279,FREDERICTON A,1.0290982544498648,77.90768142584099
709,1244,74.0,2.4251909320456875,20.7588346149772,45.8389,-66.4497,GAGETOWN AWOS A,1.0468294001587555,78.71553169138329
710,732,73.0,2.4461289022730366,-1.9022360052764455,49.91,-99.9519,BRANDON A,1.0315108234873842,78.80498589321189
710,1241,74.0,2.4592027999967008,20.625475230667618,45.9203,-66.6089,FREDERICTON CDA CS,1.0558289774425595,78.0445835302443
712,559,63.0,2.53608277470264,-9.53527615286293,49.1367,-111.652,MASINASIN AGDM,0.8939058805749003,78.47898544755674
712,599,68.0,2.537436513099903,-7.770754446701089,49.4378,-108.989,EASTEND CYPRESS (AUT),0.9577176176163604,79.06350457646352
712,644,71.0,2.5616572968723665,-5.774769190126448,49.7292,-105.946,ASSINIBOIA AIRPORT,0.9998237194223244,79.07506143102836
712,1109,78.0,2.554484863956163,14.795047971056874,47.9222,-74.6242,PARENT,1.0661917038838606,81.46366195448064
712,1355,84.0,2.558199415687226,25.705259485464225,43.9322,-60.0094,SABLE ISLAND,1.1314028520104995,82.67356048992525
713,542,64.0,2.5989722452603856,-10.301243442057196,49.05,-112.817,DEL BONITA AGDM,0.8941372974954344,79.70404961608982
713,553,66.0,2.5820012344151984,-9.791876818087163,49.1333,-112.05,MILK RIVER,0.9360481142721843,78.51459370805512
713,1268,79.0,2.605983214039064,21.81846865676879,45.6,-64.95,FUNDY PARK (ALMA) CS,1.0921224256702668,80.5490441421224
713,1278,80.0,2.601610143838706,22.28150390075132,45.4133,-64.3461,PARRSBORO,1.0791777533585651,82.54706337924962
715,754,78.0,2.69047932872118,-0.8860081616431726,50.1826,-98.3822,DELTA MARSH CS,1.10354516835833,78.70623064126701
715,788,74.0,2.6808083374383638,0.5996210592201111,50.1772,-96.0647,PINAWA,1.0307031297636589,79.94710644039962
715,921,73.0,2.703334463357099,6.489334819136607,49.7828,-86.9306,GERALDTON A,0.9960197538778214,81.61303586313215
715,1163,80.0,2.6894220377912768,17.21183514335496,47.3228,-71.1483,FORET MONTMORENCY RCS,1.0978716051326032,81.14150506079086
716,848,72.0,2.724053173483273,3.2714077284853,50.1167,-91.9,SIOUX LOOKOUT A,0.9945368441794603,80.6150716615401
716,1309,82.0,2.745014568619623,23.65676532780182,44.9833,-62.4833,MALAY FALLS,1.1022945270069795,82.83632552544343
717,592,68.0,2.791091450100094,-8.07580326635713,49.6406,-109.514,CYPRESS HILLS PARK,0.9549166712489114,79.29541238853638
717,987,74.0,2.791706214675361,9.415332080574757,49.41015,-82.45555,KAPUSKASING A COMPOSITE,1.0159820519022444,81.10550050503923
717,1171,78.0,2.765421761788179,17.55235818730697,47.2842,-70.6375,CHARLEVOIX (MRC),1.0701747925891645,81.16046195942324
718,528,61.0,2.812988203747359,-10.92062877066302,49.1311,-113.809,WATERTON PARK GATE,0.8290812011036399,81.92895055707908
718,536,63.0,2.8090390132346363,-10.571265786085739,49.2006,-113.286,CARDSTON,0.8760143020580285,80.08182792028886
718,1298,80.0,2.804635508720081,23.185237070177262,45.2331,-63.0553,UPPER STEWIACKE RCS,1.0565207974366824,84.31727479487168
719,563,65.0,2.856562528174021,-9.3643909618418,49.4833,-111.486,FOREMOST AGDM,0.9226458434627507,78.44819435979421
719,1291,78.0,2.853505215275901,22.845728161553936,45.4167,-63.4667,DEBERT,1.0442112253567433,83.1784589503845
720,1161,80.0,2.8986000488602337,17.08311893214299,47.5622,-71.2289,L'ETAPE,1.0758728116728689,82.80063724767902
721,554,64.0,2.9502621245868705,-9.764270125749597,49.5,-112.117,WRENTHAM AGDM,0.9118126941275922,78.15899469502239
721,961,76.0,2.9296590159790448,8.264570518409494,49.7468,-84.1637,NAGAGAMI (AUT),1.06639261854581,79.35989541935481
721,1276,79.0,2.9483979876506776,22.21049334934004,45.7596,-64.2414,NAPPAN AUTO,1.0875054171211709,80.89101542757142
722,694,73.0,2.995535908365118,-3.5550168868492085,50.3681,-102.571,BROADVIEW,1.0072984480274947,80.69921685355352
722,723,79.0,3.008132497519388,-2.2962437089641146,50.4549,-100.603,SHOAL LAKE CS,1.0989497919154323,80.04862289530844
722,760,79.0,3.003904372048266,-0.6603151832297092,50.4995,-98.0367,OAKPOINT MARINE,1.1083518305341569,79.36957836891949
723,594,68.0,3.044682502865984,-8.003292419347956,49.9025,-109.466,MAPLE CREEK,0.9575205221205154,79.07977896461263
724,564,67.0,3.098854685759743,-9.295091002394907,49.7342,-111.45,BOW ISLAND,0.9528056956342794,78.30240169130776
724,891,74.0,3.0628319237385395,5.168523459661336,50.2936,-88.9053,ARMSTRONG (AUT),1.0124085537846832,81.39177856175372
725,541,66.0,3.1357359907382967,-10.345348538815898,49.5667,-113.05,BLOOD TRIBE AGDM,0.9307012876798598,78.96565563638909
725,651,71.0,3.1327570583551307,-5.455457263620255,50.3325,-105.5525,MOOSE JAW A COMPOSITE,0.9953164587247589,79.43315047237938
725,774,76.0,3.132752498545924,-0.015706259812682064,50.63275,-97.024725,GIMLI COMPOSITE,1.0566752895501084,80.08969975989417
725,1267,77.0,3.143485364303546,21.790230230835956,46.1053,-64.6838,MONCTON A,1.064881049384759,80.51823596950581
726,489,71.0,3.170292165436488,-12.649333957750157,49.0817,-116.501,CRESTON CAMPBELL SCIENTIFIC,0.9368804883730107,84.38762789351854
726,545,61.0,3.16518878430455,-10.173529005346774,49.6303,-112.8,LETHBRIDGE A,0.8654840188043045,78.48296589793256
726,664,71.0,3.1741915710209807,-4.882522538616095,50.4333,-104.667,REGINA RCS COMPOSITE,0.9857691566037583,80.202470835978
726,732,76.0,3.190349735680813,-1.8675357401014678,50.655,-99.9419,WASAGAMING,1.0815399176149691,78.24843568454907
726,829,76.0,3.188937835040126,2.3995117841802442,50.6306,-93.2214,EAR FALLS (AUT),1.057984175600971,79.990616717585
727,527,62.0,3.2197105976804714,-10.956741179292207,49.5206,-113.997,PINCHER CREEK (AUT),0.843953276461754,81.80463491121017
727,545,63.0,3.2174458259035728,-10.135335810670703,49.68915,-112.7585,LETHBRIDGE CDA COMPOSITE,0.8939224422184109,78.47753147244806
727,556,66.0,3.234234661046603,-9.653124284583617,49.8,-112.033,FINCASTLE AGDM,0.9410874301200495,78.09416535708753
727,566,67.0,3.221146255468036,-9.228122352966734,49.8667,-111.383,BOW ISLAND IRRIGATION AGDM,0.9517048630921884,78.39297371131994
727,573,68.0,3.2161300997674656,-8.923334960260773,49.9167,-110.917,SEVEN PERSONS AGDM,0.961540630299846,78.74915407345628
727,679,77.0,3.2308577774768055,-4.226503991244114,50.55,-103.65,INDIAN HEAD CDA,1.0591255552017318,80.95578771818572
728,553,66.0,3.267530353212105,-9.822486970496383,49.8,-112.3,BARNWELL AGDM,0.9395254842110351,78.22399564285124
728,620,71.0,3.239737027524128,-6.847848201400339,50.2667,-107.733,SWIFT CURRENT CDA,0.9985955224020281,79.17231778022139
728,621,68.0,3.2683382675249044,-6.811573228356866,50.3,-107.683,SWIFT CURRENT A,0.9563386927212909,79.17750460133095
728,738,72.0,3.238015104367025,-1.604296915523847,50.7119,-99.53,MCCREARY,1.0287034624333615,77.937580548158
729,530,61.0,3.2884978068758657,-10.821872555980045,49.6167,-113.817,BROCKET AGDM,0.8392839961979115,80.93297744355688
729,576,63.0,3.2973173390410704,-8.779173353024989,50.022,-110.719,MEDICINE HAT A COMPOSITE,0.8893437575799226,78.88156406924413
729,1213,76.0,3.3020657185607187,19.387549788287743,47.1578,-67.8319,ST LEONARD A COMPOSITE,1.0840703474993365,78.06578869995262
731,471,69.0,3.4054207760822335,-13.42696425884179,49.1119,-117.739,WARFIELD RCS,0.9333867016785882,82.31748752713452
731,1299,79.0,3.3983083590013163,23.20151034990656,45.7667,-62.6833,CARIBOU POINT (AUT),1.0714751814008652,82.10121802252422
732,547,67.0,3.420719141938451,-10.07685408044761,49.9,-112.733,IRON SPRINGS AGDM,0.952023615781601,78.3667264935122
732,1203,75.0,3.424540786966939,18.982279408560863,47.4167,-68.3245,EDMUNDSTON,1.0834478808496366,77.08286778707382
732,1263,77.0,3.419170347604767,21.608220895106566,46.4303,-64.7681,BUCTOUCHE CDA CS,1.0807324056747583,79.3372560715282
