ilocy,ilocx,mean RH (%),rlat,rlon,lat,lon,station_name,ratio,model_vals
733,556,70.0,3.4919469342595337,-9.668283227416524,50.05,-112.133,VAUXHALL CDA CS,0.9964317641226237,78.2267164797825
734,586,68.0,3.509125391368239,-8.333259311197898,50.3069,-110.091,SCHULER AGDM,0.9625561031135527,78.66607566918944
734,1183,75.0,3.5026325469840005,18.071611554798213,47.8058,-69.5486,RIVIERE-DU-LOUP,1.059549545950194,78.82148604841517
734,1327,82.0,3.527571178938827,24.45827343914825,45.35,-60.9833,HART ISLAND (AUT),1.0843038771847724,84.21073666280456
735,474,66.0,3.5652891404836695,-13.311122271809033,49.2964,-117.632,CASTLEGAR A,0.8868879002071943,82.86665920924415
735,502,65.0,3.571559414933753,-12.065385886346006,49.6122,-115.782,CRANBROOK A,0.8450111291099264,85.65555879655915
735,515,66.0,3.5657829046224143,-11.467856191599479,49.74515,-114.8835,SPARWOOD COMPOSITE,0.8753763343612807,83.95639052419239
735,767,72.0,3.584645139984343,-0.3490100752920779,51.0834,-97.5545,FISHER BRANCH (AUT),1.0015228263112261,80.05275252573685
735,1139,70.0,3.5858890255644726,16.122340479606144,48.5167,-72.2667,ROBERVAL A,0.979052774013768,79.61530488689861
735,1315,81.0,3.5504531204191316,23.905245644814915,45.6084,-61.6797,TRACADIE,1.0804981057588807,83.47676951332215
736,446,64.0,3.6280316709637113,-14.524794319905412,49.0283,-119.441,OSOYOOS CS,0.8504505864655598,83.7983589609278
736,540,67.0,3.6081148703473227,-10.361061959962393,50.0258,-113.224,BARONS AGCM,0.9465020625804295,78.8238898391006
736,820,72.0,3.6085516827729736,2.018623133323337,51.0669,-93.7931,RED LAKE A,1.0080706668504855,79.53277642137803
736,1157,74.0,3.6254941753179493,16.906447140250897,48.3072,-71.1292,LATERRIERE,1.0301591304389384,79.98932435667282
736,1281,80.0,3.631858308369431,22.414812996378107,46.3028,-63.5756,MAPLE PLAINS,1.105105392136103,80.61036986868162
737,534,63.0,3.6421323328406863,-10.62702051987502,50.0036,-113.639,CLARESHOLM,0.8843625608481436,79.32586667378057
737,552,68.0,3.6601523349675458,-9.831331034647569,50.1833,-112.433,ENCHANT AGDM,0.96552780028004,78.42395757160902
737,563,67.0,3.6503923431492087,-9.35506824693226,50.265,-111.701,ROLLING HILLS AGCM,0.9503473855387873,78.50495034615558
737,731,71.0,3.637650982133446,-1.9186062210436028,51.1,-100.05,DAUPHIN A,0.99865250337034,79.16780037770612
737,1158,74.0,3.677953743438618,16.97946760951628,48.3333,-71.0,BAGOTVILLE A,1.029205885160768,80.06341006376643
737,1160,76.0,3.662019493356082,17.041652278761006,48.2981,-70.9195,LA BAIE,1.0611538252626964,79.75168601292741
737,1256,78.0,3.6767683756974234,21.31198319515317,46.7833,-65.0167,KOUCHIBOUGUAC CS,1.1224738427715197,77.37897956660548
738,1276,78.0,3.684710788877479,22.195185432129644,46.44,-63.8349,SUMMERSIDE COMPOSITE,1.0813844664961783,80.31914941897634
739,713,78.0,3.760196423505861,-2.739158794258717,51.1833,-101.363,ROBLIN,1.0753883642983437,80.76698932904786
739,1155,74.0,3.7341605230781916,16.86002063192468,48.425,-71.1425,JONQUIERE,1.0211278046864058,80.69678687181994
739,1248,74.0,3.765619739795685,20.940153426022277,47.00945,-65.4664,MIRAMICHI RCS COMPOSITE,1.0886225598186559,75.69357449049637
739,1287,78.0,3.745334014783396,22.703007279034583,46.2886,-63.1286,CHARLOTTETOWN A,1.074258482964212,80.85193826368891
740,1052,72.0,3.7814550733955166,12.289198024598608,49.76225,-77.8049,MATAGAMI COMPOSITE,0.9438981009244258,84.93995155308443
740,1171,74.0,3.802860285901953,17.561084638260063,48.2603,-70.1144,POINTE CLAVEAU,1.0921191124740353,75.4512322717247
741,387,82.0,3.8239210122061644,-17.15789936957119,48.4133,-123.325,VICTORIA GONZALES CS,1.054433192415875,86.59631441880066
741,1133,77.0,3.8382573925206396,15.845783579360823,48.8417,-72.5469,NORMANDIN,1.048224797880087,81.79766762551404
742,380,83.0,3.8731095045639248,-17.440320329245736,48.3667,-123.75,VICTORIA MARINE,1.0593050691965065,87.24924281181683
742,385,84.0,3.866425232576927,-17.22336588045333,48.432,-123.439,ESQUIMALT HARBOUR,1.079639460773102,86.63735026615689
742,387,80.0,3.860863145810521,-17.13098660583699,48.457,-123.305,VICTORIA UNIVERSITY CS,1.032887689156438,86.2465061198667
742,540,68.0,3.8753849419885085,-10.387030233865174,50.2819,-113.35,CHAMPION AGDM,0.9633018317573179,78.60517726332624
742,630,73.0,3.8673502491107055,-6.388839086316044,50.95,-107.15,LUCKY LAKE,1.0235748354219376,79.41597729892422
742,697,70.0,3.887198018830976,-3.425408340145934,51.2667,-102.467,YORKTON A,0.9618660623021951,81.03787851388059
744,386,77.0,3.9669161304813976,-17.202327127922683,48.5338,-123.459,VICTORIA HARTLAND CS,0.999640771489404,85.77315577681581
744,562,70.0,3.9532646939536473,-9.393077020352113,50.5553,-111.849,BROOKS,0.99113617431813,78.64467781845964
745,639,72.0,4.004028274264496,-6.011103315258324,51.1333,-106.583,ELBOW CS,1.0037966528377933,79.87141492941878
746,387,78.0,4.066814708077395,-17.144251143372646,48.6472,-123.426,VICTORIA INT'L A,1.0158995767363812,85.49652203113877
746,447,62.0,4.074800059239958,-14.502483686793461,49.4631,-119.602,PENTICTON A,0.8137361994358732,84.84234781608002
746,597,69.0,4.042323964101323,-7.864251449612356,50.9095,-109.501,LEADER AIRPORT,0.9704777357646437,79.17136616522431
746,1294,79.0,4.050689586418005,22.98365073703906,46.4503,-62.5758,ST. PETERS,1.0838777444274503,81.16175272183051
747,394,80.0,4.113870510243994,-16.861279139610314,48.7839,-123.045,SATURNA ISLAND CS,1.0232499417479242,87.05884141248367
748,870,72.0,4.132586328310283,4.232948026607022,51.4478,-90.216,PICKLE LAKE (AUT) COMPOSITE,0.9900255979929496,80.98241007717871
749,405,76.0,4.198174141908334,-16.35606704872496,49.0253,-122.36,ABBOTSFORD A,0.9756959996057732,86.73685934754411
749,422,79.0,4.1991101393692425,-15.578263258483593,49.2667,-121.233,HOPE SLIDE,1.0110039558562431,87.01194190621416
749,447,62.0,4.1788700064708015,-14.503447269573998,49.5626,-119.649,SUMMERLAND CS,0.8138705727305346,84.8283400042917
749,658,77.0,4.190016549970016,-5.148031551390762,51.4167,-105.25,LAST MOUNTAIN CS,1.059401149493763,80.934727751418
749,1154,75.0,4.20185281218835,16.777550400371577,48.8942,-71.0317,ONATCHIWAY,1.0236705855482535,81.5841257263332
750,434,67.0,4.249087464114037,-15.0688028537222,49.4664,-120.5115,PRINCETON A COMPOSITE,0.8711794217769452,85.6390456986982
750,561,72.0,4.2504422562418815,-9.465240944258065,50.8333,-112.05,ROSEMARY AGDM,1.016535402519592,78.87050344222901
751,399,82.0,4.2800796662597635,-16.622603912934878,49.0181,-122.784,WHITE ROCK CAMPBELL SCIENTIFIC,1.0470966197831721,87.20305895264268
751,415,77.0,4.282087444883862,-15.91382619343588,49.2431,-121.76,AGASSIZ RCS,0.9916502448244097,86.46429934477482
751,1238,75.0,4.264025097535811,20.52416016276687,47.6292,-65.7483,BATHURST A,1.0895076705732039,76.65413655121804
752,1092,77.0,4.314826475256753,14.041572275934413,49.8225,-74.9753,CHAPAIS,1.0044709681685644,85.3606986473184
752,1098,74.0,4.341123900397775,14.331937270448247,49.7667,-74.5333,CHIBOUGAMAU CHAPAIS A,0.9694154647702498,85.00146306537144
753,419,76.0,4.348558395632354,-15.712158813189633,49.3683,-121.498,HOPE A,0.9784976144263648,86.48851610474316
753,555,70.0,4.359475769684267,-9.711349543044342,50.8925,-112.465,BASSANO AGCM,0.9919725110262293,78.57837211923399
754,633,74.0,4.388030623549306,-6.257256460178759,51.4833,-107.05,OUTLOOK PFRA,1.0301547388361976,79.98966535528483
754,1193,78.0,4.416708703505286,18.502904398959508,48.5139,-68.4683,POINTE-AU-PERE (INRS),1.148260634881628,75.64125940172143
755,402,81.0,4.440452463283688,-16.502915772943545,49.2083,-122.69,PITT MEADOWS CS,1.0294647072573688,87.61494269610344
755,657,77.0,4.448566909522275,-5.214211817459767,51.6667,-105.4,WATROUS EAST,1.0565025486953923,81.15677876943576
755,674,73.0,4.473443711760957,-4.46219952097385,51.7667,-104.2,WYNYARD (AUT),0.9940323807467393,81.77620514993002
755,1227,74.0,4.445044420877726,20.023108968557214,47.98665,-66.33375,CHARLO A COMPOSITE,1.1008141007453505,74.85526645041597
755,1317,80.0,4.446991408341724,24.01922014584583,46.3684,-60.9759,NORTHEAST MARGAREE (AUT),1.0607287594203207,83.98278411216904
756,453,70.0,4.506705494696645,-14.223333606531101,49.9561,-119.378,KELOWNA A,0.9192415157148831,84.79554477350936
756,567,71.0,4.495893017200723,-9.19575838743062,51.1253,-111.705,POLLOCKVILLE AGDM,0.9986215011772387,79.17025814116487
757,384,75.0,4.547856150701866,-17.285246670498605,49.0544,-123.87,NANAIMO A,0.9766144181957558,85.51508988369018
757,395,79.0,4.531847882450481,-16.812356613135417,49.195,-123.182,VANCOUVER INT'L A,1.0125588264471919,86.87832763512432
757,477,78.0,4.53565887991749,-13.171565240541375,50.2694,-117.817,NAKUSP CS,1.0231440626816863,84.89115434654931
757,621,73.0,4.543253953489351,-6.782143420224657,51.5667,-107.917,ROSETOWN EAST,1.018012644439961,79.8498882480362
757,1195,74.0,4.5562730774171545,18.628454874362962,48.6,-68.2167,MONT-JOLI A,1.0749035643549898,76.65965167127763
757,1332,79.0,4.547908489350023,24.68599969266512,46.1667,-60.0481,SYDNEY A,1.0313325316180415,85.29685118717461
758,544,68.0,4.601576348302695,-10.188871211149374,51.0333,-113.283,STRATHMORE AGDM,0.965049408036176,78.46283372937148
758,587,70.0,4.597677436781176,-8.312432835564865,51.3833,-110.35,OYEN AGDM,0.9809087151519948,79.4646677100751
758,1314,79.0,4.588363646646774,23.89393865227279,46.55,-61.05,GRAND ETANG,1.0530334181861563,83.53905579316078
759,396,78.0,4.613994097564178,-16.742374252793955,49.2954,-123.122,VANCOUVER HARBOUR CS,0.9979730174171977,87.03229348690586
759,556,69.0,4.648897319967058,-9.67540328145398,51.1833,-112.5,HUSSAR AGDM,0.9738898421477561,78.89398251035803
759,603,71.0,4.610409614867476,-7.570753106418949,51.5167,-109.183,KINDERSLEY A,0.9905267133512979,79.81725375788015
759,1207,75.0,4.623485216674943,19.159314658896264,48.4719,-67.4347,AMQUI,1.1151699718808465,74.89017087938704
760,396,77.0,4.67786479441112,-16.76938595703542,49.347,-123.193,WEST VANCOUVER AUT,0.9859470240824881,86.96445297718496
760,716,73.0,4.685995917015492,-2.6066397449072096,52.115,-101.233,SWAN RIVER RCS,1.029759366623543,78.93902063756207
760,1250,77.0,4.662707364772209,21.02564696281144,47.8022,-64.8333,BAS CARAQUET,1.0888671803689487,78.74453850722574
761,1241,76.0,4.7250359023055095,20.634839340816264,48.0119,-65.3317,NEW CARLISLE 1,1.13042582977722,74.8645372871971
761,1315,77.0,4.704626271084214,23.916315122938823,46.645,-60.9472,CHETICAMP CS,1.0188401894564096,84.1568133070642
762,531,62.0,4.76924219822372,-10.758306236355214,51.0761,-114.222,COP UPPER,0.8678883172313752,79.54858740732172
762,534,61.0,4.778503714622416,-10.625797002736029,51.1139,-114.02,CALGARY INT'L A,0.860443513657198,78.94272157891537
763,529,65.0,4.816583810372801,-10.845805340030955,51.1031,-114.374,SPRINGBANK A,0.9058137531220113,79.90594115374698
764,395,79.0,4.8334767565191905,-16.7885490023161,49.4878,-123.299,HOWE SOUND - PAM ROCKS,1.0169841679870752,86.50028215093523
764,590,70.0,4.864690176494659,-8.17501403860561,51.6697,-110.206,ESTHER 1,0.977405491967793,79.7494854940292
764,774,75.0,4.859701908610029,-0.013483923037703209,52.3597,-97.022,BERENS RIVER CS,1.0592808782703345,78.84147771088556
764,1005,77.5,4.853192638299974,10.190266595970183,51.279125,-80.6314,MOOSONEE UA,1.0346792729762362,83.40663076259752
765,382,82.0,4.890221179886947,-17.364549459480404,49.3503,-124.16,BALLENAS ISLAND,1.0579670008021849,86.30706647261268
765,520,62.0,4.895315794269249,-11.275867224351842,51.0833,-115.067,BOW VALLEY,0.8398925634283029,82.20014400564094
765,1322,77.0,4.883307348938683,24.243318232091806,46.6628,-60.4064,INGONISH BEACH RCS,0.9753994604883778,87.90485035832008
766,372,77.0,4.945895438594795,-17.81291919406879,49.25,-124.833,PORT ALBERNI A,0.9613708457227825,89.18758457809666
766,379,79.0,4.9296002355417565,-17.512957381789764,49.3372,-124.394,QUALICUM BEACH AIRPORT,1.0028189257084796,87.72213529154008
766,555,67.0,4.927662707280547,-9.731934430373395,51.4453,-112.677,DRUMHELLER EAST,0.94246302658809,79.16169887683962
766,1252,78.0,4.942492261216898,21.153051514564137,48.0089,-64.4942,MISCOU ISLAND (AUT),1.087628888284642,79.85801175330275
767,358,84.0,5.0044347021713405,-18.449748667971477,49.0822,-125.773,TOFINO A,1.0542236523790443,88.72605154805697
768,640,71.0,5.039762809078846,-5.965341609252912,52.1667,-106.717,SASKATOON DIEFENBAKER INT'L A,0.9785098276750656,80.79747366602172
768,900,75.0,5.02058830583224,5.562715540897963,52.1961,-87.9361,LANSDOWNE HOUSE (AUT),1.031621262756957,80.95535907289018
769,379,78.0,5.079148563625665,-17.48702781581934,49.4866,-124.435,SISTERS ISLAND,1.003597267843215,86.5445565934277
769,399,78.0,5.08339526237996,-16.606789185471683,49.7832,-123.161,SQUAMISH AIRPORT,0.9913985771233135,87.6094464406954
769,513,64.0,5.069347677214045,-11.553046379784682,51.18835,-115.5595,BANFF CS COMPOSITE,0.845133910656344,84.32552832701506
769,1145,77.0,5.0684658115503245,16.386396578181373,49.8403,-71.1683,CHUTE-DES-PASSES,1.0231731912743018,83.80042044204652
769,1191,75.0,5.058478584630331,18.448044213540186,49.1333,-68.2,BAIE-COMEAU A,1.07634555877592,77.59150309376112
770,556,71.0,5.138070948144064,-9.687548815657058,51.6603,-112.675,MORRIN AGDM,0.997007574602938,79.29841662938814
771,424,64.0,5.184233667687611,-15.498892268984644,50.22885,-121.5825,LYTTON COMPOSITE,0.8177827611966424,87.14583738460095
771,570,73.0,5.1715504380844495,-9.052190682327568,51.8158,-111.683,SPONDIN AGCM,1.0216005490065074,79.5694520452934
771,584,71.0,5.18190198753528,-8.438819655987178,51.9369,-110.713,CONSORT AGDM,0.9903110820924287,79.83463324117436
771,1296,80.0,5.160340225196276,23.067063733372112,47.42100000000001,-61.779,ILES DE LA MADELEINE COMPOSITE,1.0792463433824364,82.54181721364304
772,459,77.0,5.207853828775503,-13.959067681366966,50.703,-119.291,SALMON ARM CS,1.010895835365994,84.81817870262967
772,562,73.0,5.1987883260020045,-9.406860009659002,51.775,-112.252,CRAIGMYLE AGCM,1.0232132422324305,79.44404210041829
772,1191,72.0,5.1887276143913486,18.43614600800423,49.2592,-68.1458,BAIE-COMEAU,1.0512819100143878,76.26371023779137
773,476,78.0,5.258987524420587,-13.208070252451712,50.9572,-118.1745,REVELSTOKE A COMPOSITE,1.0101615015324548,85.98217256557766
774,549,73.0,5.3099265254253885,-9.989132869980383,51.7675,-113.206,THREE HILLS,1.0289986640141988,78.99737748590219
774,593,71.0,5.301782684398907,-8.034036962194845,52.1242,-110.101,BODO AGDM,0.9879212689520479,80.02775577185903
776,375,79.0,5.398827057118161,-17.69177543345937,49.7167,-124.9,COMOX A,1.0330206942902682,85.15745905202323
776,405,74.0,5.367198301998756,-16.368037148016132,50.1289,-122.955,WHISTLER,0.9345735583070016,88.17040894345506
776,494,71.0,5.3944151406758785,-12.392954006362155,51.2992,-116.982,GOLDEN A,0.900689228152787,87.77846960117985
776,574,71.0,5.3949422586397935,-8.86254343967241,52.07045,-111.4495,CORONATION A COMPOSITE,0.9923540348724913,79.67027820235367
776,1213,80.0,5.405639870783257,19.402403838180682,49.1092,-66.6544,CAP-CHAT,1.1509604536884355,77.39879690782183
776,1251,80.0,5.366053007944036,21.097471836404118,48.4194,-64.3169,CAP-D'ESPOIR,1.1097003211910572,80.27658702337915
777,381,78.0,5.420220326338664,-17.40753530712463,49.8342,-124.5,POWELL RIVER A,1.0219427408706938,84.99094623429241
777,443,62.0,5.4168346831905705,-14.660457567490088,50.7022,-120.442,KAMLOOPS A,0.8156376582231104,84.64455872902859
777,537,71.0,5.416627615103591,-10.525009840106886,51.7586,-114.085,OLDS AGDM,1.004177855608632,78.73219031065032
777,611,75.0,5.410314696485807,-7.227641306952379,52.3597,-108.835,SCOTT CDA,1.0341954587562752,80.7538546477021
777,702,70.0,5.427034731484576,-3.2249597601387054,52.8167,-102.317,HUDSON BAY A COMPOSITE,0.9708942363220014,80.28432159485837
777,1201,79.0,5.422717212948875,18.882282923933264,49.3167,-67.3811,POINTE-DES-MONTS,1.1654200864713142,75.48301122925722
778,555,68.0,5.484581550677684,-9.697295705595849,51.9978,-112.803,BIG VALLEY AGCM,0.9533347196780156,79.42699419249631
779,529,68.0,5.517534556250312,-10.883216694736563,51.7781,-114.683,SUNDRE A,0.9590479695716794,78.95383093005077
779,544,70.0,5.524228340797437,-10.187388476931687,51.9358,-113.591,WIMBORNE AGCM,0.985212387304555,79.11754471208688
780,588,72.0,5.551407514468578,-8.246042385577823,52.3342,-110.51,CADOGAN AGCM,0.999539595090678,80.21158877282465
780,670,78.0,5.541979838388668,-4.606198823522794,52.8167,-104.6,MELFORT,1.0661411750084984,81.46752285706836
782,1246,74.0,5.651301920249028,20.85593090429929,48.7769,-64.4781,GASPE A,1.0417366882451398,79.10034632885814
783,371,77.0,5.703163327113734,-17.835905794927697,49.9519,-125.273,CAMPBELL RIVER A,0.9825982037445966,87.26083895437661
783,571,72.0,5.673227190517969,-9.015923551224448,52.3153,-111.779,ALLIANCE AGCM,1.0069230157304156,79.62342474157364
783,744,75.0,5.7063233640495,-1.365436807885565,53.1864,-99.2678,GRAND RAPIDS (AUT),1.034626982687889,80.72017369656352
785,541,69.0,5.801064729915265,-10.31761829085488,52.1786,-113.893,RED DEER A,0.9681529466480775,79.36147737755066
785,560,71.0,5.80114413522297,-9.50199083700556,52.3469,-112.596,STETTLER AGDM,0.9930335344332243,79.61576250155926
785,591,73.0,5.782834529229405,-8.101626068486448,52.5869,-110.343,RIBSTONE SOUTH AGCM,1.0106626627920023,80.4305916170449
785,620,70.0,5.765774172302074,-6.816518407766225,52.7719,-108.256,NORTH BATTLEFORD A COMPOSITE,0.9562547200004822,81.51341214130758
787,1230,75.0,5.868272928845077,20.155391389530983,49.2508,-65.3247,CAP-MADELEINE,1.0502191596894128,79.52175408646733
788,576,71.0,5.899614217282353,-8.776780488424757,52.5822,-111.465,BELLSHILL AGCM,0.9906741179109875,79.80537757485175
789,1140,78.0,5.94133415030525,16.191733535969586,50.7289,-71.0131,BONNARD 1,1.0193781500447643,85.20476973148033
789,1147,78.0,5.97269704592703,16.505185607563952,50.6564,-70.5319,MANOUANE EST,1.0269376008583484,84.57756388632527
790,547,68.0,6.011625811417479,-10.086977829025768,52.4333,-113.6,PRENTISS,0.9492562206457958,79.76825391974448
790,657,70.0,6.007061876745139,-5.205649220236125,53.2167,-105.667,PRINCE ALBERT A,0.9526963178072099,81.81787170425872
790,680,73.0,6.022339598671445,-4.196613718484254,53.3333,-104.0,NIPAWIN A COMPOSITE,1.0040777092726356,80.95807241105344
791,432,67.0,6.040529782467067,-15.168750889719446,51.1447,-121.505,CLINTON (AUT),0.8966218050346879,83.20896714131877
791,545,74.0,6.047101757492389,-10.177073514979266,52.4489,-113.756,LACOMBE CDA 2,1.0328682390562396,79.77952047297052
792,582,69.0,6.101760253486226,-8.51030655742628,52.8294,-111.096,WAINWRIGHT CFB AIRFIELD 21,0.956994394685899,80.28683198153797
792,1330,85.0,6.07942366355763,24.598257854640586,47.5739,-59.1547,PORT AUX BASQUES,1.0715446126550483,88.33102974564017
794,529,71.0,6.182117809439772,-10.874585430531898,52.42735,-114.9145,ROCKY MTN HOUSE A COMPOSITE,1.0032313676858569,78.80646935500931
794,596,73.0,6.1838732114001385,-7.88359819250942,53.0189,-110.102,RIVERCOURSE AGCM,1.004121273169183,80.95456003741349
795,535,76.0,6.2439010814346885,-10.582020508956104,52.5531,-114.472,LEEDALE AGDM,1.0687097035667152,79.18783407816638
795,564,72.0,6.20569266152084,-9.314940305333598,52.7803,-112.428,ROSALIND AGCM,1.003759605745911,79.87436285004709
795,572,72.0,6.206484689719541,-8.970219103168288,52.8475,-111.872,KILLAM AGDM,1.0034708623694037,79.89734627098196
796,590,72.0,6.28848290458475,-8.183879472767455,53.0708,-110.621,GILT EDGE NORTH AGCM,0.9926946010453074,80.76467715160858
797,366,82.0,6.335759578282908,-18.08989630523469,50.4535,-125.993,FANNY ISLAND,1.0327702591761354,88.41272049885029
797,632,77.0,6.295206216756323,-6.310304850448561,53.3667,-107.55,SPIRITWOOD WEST,1.0657478812950782,80.4527460187154
798,806,72.0,6.37108696084185,1.3946292957132782,53.85,-94.65,ISLAND LAKE A,1.0010516532666274,80.09043159955186
799,514,68.0,6.406167945919117,-11.529902496188551,52.492,-116.04,NORDEGG CS,0.9674440222319715,78.2686227867505
799,582,74.0,6.39023592991597,-8.509207539713254,53.1133,-111.181,ALBERT HALL AGCM,1.024527889208593,80.42897971993747
800,598,71.0,6.467027949933973,-7.816700497910845,53.3092,-110.072,LLOYDMINSTER A,0.9721528477404785,81.32581436887932
800,763,72.0,6.452753004204012,-0.5033945328851623,53.95,-97.85,NORWAY HOUSE A,0.9949952398197254,80.57793219000251
802,560,77.0,6.5168158846192465,-9.491987419918509,53.05,-112.817,CAMROSE,1.0706485404807093,80.08449119570054
802,575,73.0,6.519155409001907,-8.823180162448537,53.1822,-111.732,VIKING AGCM,1.013088911652343,80.23796821646982
802,720,71.0,6.530706804739108,-2.4262533068727663,53.9667,-101.1,THE PAS A COMPOSITE,0.9717458110160769,81.35987944301161
802,870,75.0,6.5178768261047715,4.222264895214605,53.82445,-89.88115,BIG TROUT LAKE COMPOSITE,1.0171665718265588,82.1057947310899
802,1209,74.0,6.5281147544200975,19.221659956798636,50.2167,-66.25835,SEPT-ILES A COMPOSITE,1.0301716279529982,79.98835396719726
803,468,75.0,6.576161870116752,-13.555416375438215,52.129,-119.29,BLUE RIVER A COMPOSITE,0.9585453644843455,87.12709157864983
803,568,72.0,6.581022963586244,-9.12691376887489,53.185,-112.246,HOLDEN AGDM,1.0020221015612758,80.01286482468498
803,587,73.0,6.584772918176092,-8.290268669050546,53.3438,-110.882,VERMILION AGDM,1.005835978703244,80.81655221601642
803,1351,83.0,6.597500707225498,25.503301629128412,47.6167,-57.6167,BURGEO,1.0804138053762447,85.54459849939508
805,354,84.0,6.6747472272446595,-18.602265614133806,50.5833,-126.933,ALERT BAY,1.0319709478943102,90.63927847486616
805,1133,79.0,6.681568308578967,15.871063520888601,51.5325,-71.1108,LAC BENOIT,1.0164123185659244,86.54894855862615
805,1239,80.0,6.672664893036011,20.54019153843304,49.8386,-64.2933,PORT-MENIER,1.103761103764867,80.7085465324958
806,653,72.0,6.729632151874412,-5.362566278886246,53.9167,-106.067,WASKESIU LAKE,1.0026404285443649,79.96352100021225
806,1389,86.0,6.714805284597526,27.17979422671576,46.9167,-55.3833,ST LAWRENCE COMPOSITE,1.1282189262571651,84.88084515826915
807,539,70.0,6.762574807232476,-10.4434834705437,53.0894,-114.441,BRETON PLOTS,0.984803152100696,79.15042202819824
808,546,70.0,6.8155085797781725,-10.093559028413027,53.2172,-113.895,THORSBY AGCM,0.9725173160466564,80.15033132811638
808,599,73.0,6.817885406962582,-7.761994236902337,53.6642,-110.081,TULLIBY LAKE AGCM,0.9941932737061264,81.76297108769887
